loss,mape,val_loss,val_mape
0.0029695199336856604,33124.125,0.0034673428162932396,114118.25
0.0029643073212355375,30947.40234375,0.0037616915069520473,97855.15625
0.0029639005661010742,35986.73828125,0.003469601273536682,106165.0703125
0.002950390800833702,32502.26953125,0.0034595748875290155,108130.6875
0.0029571903869509697,31961.75,0.0034838011488318443,103289.140625
0.0029313673730939627,29427.732421875,0.0034872256219387054,101535.1484375
0.0029685182962566614,28890.01171875,0.0034836134873330593,106569.484375
0.002947990782558918,29240.361328125,0.0034752434585243464,104890.65625
0.002964617917314172,29801.96484375,0.0034581588115543127,108228.515625
0.0029411260038614273,30632.931640625,0.003515255404636264,98269.5390625
0.002921682083979249,32786.0859375,0.0034459554590284824,111339.015625
0.0029403564985841513,31979.294921875,0.0034507771488279104,109332.484375
0.0029215244576334953,35839.23046875,0.0034560980275273323,107873.375
0.0029489879962056875,30335.0,0.0035939719527959824,111347.2890625
0.0029562392737716436,31355.453125,0.003513206960633397,116299.9296875
0.0029508201405406,24945.6796875,0.0035101089160889387,101984.59375
0.0029669995419681072,38078.98828125,0.003469139337539673,104395.5
0.00296225817874074,30440.7890625,0.0034672352485358715,104214.578125
0.0029587196186184883,29571.970703125,0.0034324927255511284,105916.3046875
0.002919910941272974,26567.623046875,0.003460031934082508,99810.4921875
0.0029288562946021557,34729.796875,0.0035446370020508766,99141.9296875
0.002940004225820303,30125.896484375,0.0034559781197458506,104344.25
0.0029337473679333925,27874.388671875,0.003432806581258774,104429.1796875
0.002937344601377845,31283.18359375,0.0034314568620175123,105749.0
0.0029273545369505882,31224.845703125,0.0034845550544559956,100741.09375
0.002948705805465579,26001.173828125,0.003471756586804986,99453.375
0.0029140529222786427,30037.55859375,0.003497325349599123,102395.8671875
0.0029191693756729364,26215.876953125,0.00358599959872663,95915.8671875
0.002906154142692685,27067.75,0.0035239816643297672,107295.25
0.002913403557613492,36495.12890625,0.00346355140209198,104985.8828125
0.00291326898150146,29588.787109375,0.0035464083775877953,109560.265625
0.0029096538200974464,27220.4453125,0.003456135978922248,94958.0234375
0.0029058593790978193,25446.291015625,0.0034126669634133577,104454.9375
0.0029102794360369444,32119.53515625,0.003497967030853033,97411.6015625
0.0029325333889573812,29296.296875,0.003485239576548338,104747.1484375
0.002915719524025917,27051.140625,0.0035827651154249907,101597.2578125
0.002915194258093834,31609.095703125,0.003502798965200782,88919.2890625
0.0029431642033159733,31141.974609375,0.0034291548654437065,104615.2265625
0.002942959778010845,29406.1171875,0.0034431160893291235,97221.2421875
0.0029579338151961565,35487.0234375,0.0034128001425415277,103512.9765625
0.002890504663810134,31367.380859375,0.003500719089061022,102656.25
0.0029076815117150545,34125.9296875,0.0034094282891601324,100886.9296875
0.00293225166387856,29750.076171875,0.003429792821407318,93958.4453125
0.002878038212656975,27721.353515625,0.0034032559487968683,100549.0
0.0029016071930527687,22626.51953125,0.0034304724540561438,103125.796875
0.002870680997148156,27665.23046875,0.0034019812010228634,101305.3359375
0.002906268695369363,31167.017578125,0.003522561863064766,89804.15625
0.002903023501858115,29586.4921875,0.0034724301658570766,99263.4140625
0.002887969370931387,27950.6640625,0.0034199159126728773,95339.71875
0.002897192258387804,24712.515625,0.003400576999410987,96695.0234375
0.002887377515435219,28365.55078125,0.003416000632569194,93627.5546875
0.002879163483157754,29164.423828125,0.003470678348094225,103140.0546875
0.002891517709940672,26956.37109375,0.0034790642093867064,90306.078125
0.00286474940367043,23834.322265625,0.003636074485257268,96964.0390625
0.0028829926159232855,36412.55078125,0.003368269419297576,103803.9609375
